Id,body,Score
65094953,"<p>Your input is not valid JSON, but it's close. If you have any control over it, you should change it to be valid Json. If you don't you could do something like this:</p>
<pre><code>// Create keys for the properties of the objects. This uses the offset
// of the start of the property as its key.
let jsonify = distribution_bins.replace(/{/g, &quot;[&quot;);
jsonify = jsonify.replace(/}/g, &quot;]&quot;);

// Wrap +INF in quotes.
jsonify = jsonify.replace(/\+INF/g, `&quot;+INF&quot;`);

// Parse.
const distribution_data = JSON.parse(jsonify);
</code></pre>
",2
65142775,"<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""true"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const data = {
  sample1: {
    4: 2245,
    5: 2175,
    6: 3495,
    7: 1845,
    11.5: 1674,
    12.5: 1649
  },
  sample2: {
    4: 3295,
    5: 3600,
    8: 2625,
    9: 2830,
    11.5: 2879,
    12.5: 3090
  },
  sample3: {
    4: 3295,
    5: 3600,
    6: 2625,
    9: 2830,
    11.5: 2879,
    12.5: 3090
  }
};

const keys = Object.keys(data);

const mergedInnerKeys = Array.from(
  new Set(
    keys
      .reduce((val, key) =&gt; [...val, ...Object.keys(data[key])], [])
      .sort((a, b) =&gt; a - b)
  )
);

const res = mergedInnerKeys.map((key) =&gt; ({
  index: key,
  ...keys.reduce(
    (v, k) =&gt; ({
      ...v,
      [k]: data[k][key] !== undefined ? data[k][key].toString() : ''
    }),
    {}
  )
}));
console.log(res);</code></pre>
</div>
</div>
</p>
",2
65120844,"<p>since you are getting array in the response and its from an employee type it should be something like that:</p>
<pre><code>this.http.get(&quot;http://localhost:8080/api/all&quot;).subscribe(
(response: Array&lt;Employee&gt;) =&gt;{
  this.employees = response;
});
</code></pre>
",2
65104656,"<pre><code>const fs = require(&quot;fs&quot;);

var myKey = fs.readFileSync(&quot;mykey.pem&quot;, &quot;utf8&quot;).replace(&quot;-----BEGIN RSA PRIVATE KEY-----&quot;, &quot;&quot;).replace(&quot;-----END RSA PRIVATE KEY-----&quot;, &quot;&quot;).trim();

console.log(&quot;My key is: &quot;, myKey);
</code></pre>
<p>Keep in mind, this will only work if there is one key in the file instead of a list of keys, but you should get the gist.</p>
",2
65104450,"<p>I'm not familiar with your syntax, I usually do something like this:</p>
<pre><code>Users.findOne({username: req.body.username}, 'username', (err, result) =&gt; {
    if(err) {
        throw err
    }
    if(!result) {
        return res.status(400).send('Cannot find user');
    }
    // your verification
}
</code></pre>
",2
65106074,"<p>There’s a reason why the property is defined as <code>string | string[]</code> (and this is why you use TypeScript in the first place). Probably, there are several values for a header key, so simply “assuming” it to be <strong>always</strong> a <code>string</code> is <strong>wrong</strong>!</p>
<p>Simplest solution -- do a type check before you try to invoke <code>.substr</code> as follows:</p>
<pre><code>if (typeof ip === 'string' &amp;&amp; ip.substr(0, 7) == &quot;::ffff:&quot;) {
  // …
</code></pre>
<p>Better would be, to also handle the case that it actually is an array. But the logic depends on your specific requirements.</p>
",2
65150527,"<p>The dispatched action <strong>should</strong> return <code>undefined</code>, because it does not return anything. You are misunderstanding how data flows in the Redux/reducer pattern.</p>
<p>Here's the basic flow of a Redux update:</p>
<ol>
<li>Action is dispatched.</li>
<li>All reducers receive the action object.</li>
<li>All reducers return their new or previous state depending on that action's contents.</li>
<li><code>connect</code> sees that the Redux state has changed, and triggers a re-render of the children components.</li>
<li>You may now use the updated data from your Redux store through props (mapped in <code>mapStateToProps</code>).</li>
</ol>
<p>You cannot call an action and receive the updated state as the return value. It breaks the fundamental pattern of how data flows/updates in Redux.</p>
",2
65161504,"<p>Unshift is the easiest, just use the reverse construction of the push</p>
<pre class=""lang-js prettyprint-override""><code>let arr = [1,2,3,4]
arr = [0, ...arr]
</code></pre>
<p>Shift can be rewritten using array destructuring, taking the first element and then spreading the rest back into the array-</p>
<pre class=""lang-js prettyprint-override""><code>let arr = [1,2,3,4];
[first, ...arr] = arr;
</code></pre>
<p>For <code>pop</code> and <code>splice</code> there is not really a <em>shortcut</em> you can follow, but you can always just reassign after doing the operation:</p>
<pre class=""lang-js prettyprint-override""><code>arr.pop()
arr = arr
</code></pre>
",2
65135516,"<p>You can't. The Worker knows its own location, accessible through <a href=""https://developer.mozilla.org/en-US/docs/Web/API/WorkerLocation"" rel=""nofollow noreferrer""><code>self.location</code></a>, but it doesn't have access to the one of its creator.</p>
<p>The only way is to have your main thread to pass that info to your Worker, e.g through <code>postMessage</code>.</p>
",2
65097580,"<blockquote>
<p>Is this because D3 v5 uses the fetch API to return a promise?</p>
</blockquote>
<p>Yes. A promise does not have an <code>reduce</code> method. A simple solution would be to change <code>sample</code> to an <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/async_function"" rel=""nofollow noreferrer"">async function</a>, then <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Operators/await"" rel=""nofollow noreferrer""><code>await</code></a> the value.</p>
<pre><code>sample();

async function sample() {
  const data = await d3.csv('../static/sample.csv');

  uncount = (data, accessor) =&gt;
    data.reduce((arr, item) =&gt; {
      const count = accessor(item)
      for (let i = 0; i &lt; count; i++) {
        arr.push({
          ...item
        })
      }
      return arr
    }, []);

  const boxes = uncount(data, d =&gt; d.boxes);

  const nest = d3
    .nest()
    .key(d =&gt; d.venue)
    .entries(boxes);
}
</code></pre>
<p>Note that an async function always returns a promise.</p>
",2
65148927,"<p>You could do something like this:</p>
<pre><code>function myFunction(target, icon) { // create a function that accepts arguments
  const element = document.getElementById(target) // query whatever element you pass to it.
  if (element.getAttribute('type') === 'password') {
    element.setAttribute('type', 'text');
    icon.classList.add('fa-eye-slash');
    icon.classList.remove('fa-eye');
  } else {
    icon.classList.remove('fa-eye-slash');
    icon.classList.add('fa-eye');
    element.setAttribute('type', 'password');
  }
}

icon.addEventListener('click', () =&gt; myFunction('pass', icon)); // add the event listeners wrapped in anonymous function so it's not called immediately
icon2.addEventListener('click', () =&gt; myFunction('repeat_pass', icon2));
</code></pre>
",2
65146790,"<p>if you want this output:</p>
<pre class=""lang-html prettyprint-override""><code>&lt;option value=&quot;helloworld&quot; id=&quot;helloworld&quot;&gt;hello world&lt;/option&gt;
&lt;option value=&quot;helloindia&quot; id=&quot;helloindia&quot;&gt;hello india&lt;/option&gt;
&lt;option value=&quot;hellousa&quot; id=&quot;hellousa&quot;&gt;hello usa&lt;/option&gt;
</code></pre>
<p>You can remove spaces with this regex replace <code>str.replace(/\s/g, '')</code></p>
<pre class=""lang-js prettyprint-override""><code>textArray.forEach((doc) =&gt; {
          let modifiedDoc = doc.replace(/\s/g, '') 
          selectIssueId.innerHTML += 
`&lt;option value=&quot;${modifiedDoc}&quot; id=&quot;${modifiedDoc}&quot;&gt;
      ${doc}
 &lt;/option&gt;`; 
        });
</code></pre>
<p><strong>Note</strong> that we use <code>modifiedDoc</code> for the value and id and <code>doc</code> for the display value</p>
",2
65149108,"<p>You can use <code>indexOf</code> to look for all occurrences of a string in the <code>textContent</code> of the element and use <code>appendChild</code> to add anchor elements.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>function addLink(el, text){
  let t = el.textContent;
  el.textContent = '';
  let idx, prev = 0;
  while((idx = t.indexOf(text, prev)) !== -1){
    el.append(t.slice(prev, idx));
    const a = document.createElement('a');
    a.href = '/' + text;
    a.textContent = text;
    el.appendChild(a);
    prev = idx + text.length;
  }
  el.append(t.slice(prev));
}
addLink(document.querySelector('p'), 'ipsum');</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;p&gt;Lorem ipsum dolor sit amet&lt;/p&gt;</code></pre>
</div>
</div>
</p>
",2
65084442,"<p>In TypeScript, <code>:</code> is used to explicitly indicate the type of a variable or parameter.</p>
<p>So we have:</p>
<pre><code>let myAdd2
</code></pre>
<p>A variable named <code>myAdd2</code></p>
<pre><code> : (baseValue: number, increment: number) =&gt; number 
</code></pre>
<p>Whose type is a function that takes a number called <code>baseValue</code> and another number called <code>increment</code>, and returns a number.</p>
<pre><code>= function (x, y) {
  return x + y;
};
</code></pre>
<p>and whose value is this function here.</p>
<p>In the case of <code>myAdd</code>, the function's type is not explicitly specified. The <code> : (baseValue: number, increment: number) =&gt; number</code> part is left out. So its type <em>inferred</em> based on the value being assigned to it.</p>
",2
65136571,"<p>Your approach for replacing the characters won't actually work at the moment.</p>
<p>The way that the replace function works is like this:</p>
<p>replace(strMatch, strReplace) will create a new string from your old string with all of the instances of <code>strMatch</code> replaced by <code>strReplace</code> and return it. (More information at this link: <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/String/replace"" rel=""nofollow noreferrer"">https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/String/replace</a>)</p>
<p>What you have at the moment won't work correctly in your instance for 2 reasons</p>
<ol>
<li><p>Having the replace function being called in a for loop means the replacement will be done on the input string <code>dna.length</code> times. You would actually only want this to be done once</p>
</li>
<li><p>Chaining multiple replaces like that is counter productive. Looking at the first 2 replace calls: The first one replaces all your instances of <code>A</code> with <code>T</code>, leaving you with <code>TTTGC</code>. The second one then replaces all your instances of <code>T</code> with <code>A</code>, leaving you with <code>AAAGC</code> and so on. Notice how each chaining of the replace function is being called on a new string, not your original one.</p>
</li>
</ol>
<p>One way you could go about getting this task done would be to loop over the array string (as you already are), but instead of calling the replace function, you just want to append to a string the value for the corresponding replacement of dna[i].</p>
<p>I would probably end up doing something like this (but there are all sorts of ways you could get it done! This is definitely not the best solution)</p>
<pre><code>static dnaStrand(dna: string): string {
  let newDna: string = '';
  const map: Record&lt;string, string&gt; = {'A': 'T', 'T': 'A', 'G': 'C', 'C': 'G'};
  for (let i = 0; i &lt; dna.length; i++){
    newDna += map[dna[i]]; 
  }

  return newDna;
}
</code></pre>
",2
65125119,"<p>You're throwing the error from <code>setTimeout</code>, not from a promise callback. As with any other timer callback, nothing will handle that error and it will go straight to the browser's host code, which will probably dump it to the console.</p>
<p>If you want to reject the promise you've returned, use <code>reject</code>:</p>
<pre><code>function messup() {
    var promise = new Promise(function(resolve, reject){
        setTimeout(function() {
            reject(new Error(&quot;Thrown from messup()&quot;));
            resolve('hello from messup function'); // This line is pointless now
        }, 1000);
    });
    return promise;
}
</code></pre>
<p>If you want to have any synchronous errors in the timer callback caught and passed to <code>reject</code>, you can use <code>try</code>/<code>catch</code> for that:</p>
<pre><code>function messup() {
    var promise = new Promise(function(resolve, reject){
        setTimeout(function() {
            try {
                throw new Error(&quot;Thrown from messup()&quot;);
                resolve('hello from messup function'); // This line will never be reached
            } catch (e) {
                reject(e);
            }
        }, 1000);
    });
    return promise;
}
</code></pre>
",2
65147501,"<p>You could have a conditional check in place, e.g.:</p>
<pre><code>import React, { useState, useEffect  } from 'react';
import { Table } from 'react-materialize';
import axios from 'axios';

const CoursesTable = () =&gt; {

  const [courses, setCourses] = useState([]);
  const [isLoading, setLoading] = useState(true);

  useEffect(() =&gt; {
    const fetchData = async () =&gt; {
      const coursesData = await axios.get('http://localhost:8001/')
      setCourses(coursesData.data)
      setLoading(false);
    }
    fetchData()
  }, [])
  if(isLoading) { return &lt;div&gt; Loading ... &lt;/div&gt; };
  return (
    &lt;Table&gt;
      &lt;thead&gt;
        &lt;tr&gt;
          &lt;th data-field=&quot;course-name&quot;&gt;
            Name
          &lt;/th&gt;
          &lt;th data-field=&quot;course-prof&quot;&gt;
            Prof.
          &lt;/th&gt;
          &lt;th data-field=&quot;course-code&quot;&gt;
            Code
          &lt;/th&gt;
        &lt;/tr&gt;
      &lt;/thead&gt;
      &lt;tbody&gt;
        {
          courses.length &gt;= 1
          ? courses.map(course =&gt; 
              &lt;tr key={course._id}&gt;
                &lt;td&gt;
                  {course.name}
                &lt;/td&gt;
                &lt;td&gt;
                  {course.prof}
                &lt;/td&gt;
                &lt;td&gt;
                  {course.code}
                &lt;/td&gt;
              &lt;/tr&gt;
            )
          : &lt;tr&gt;
              &lt;td&gt;There is no course&lt;/td&gt;
            &lt;/tr&gt;
        }
      &lt;/tbody&gt;
    &lt;/Table&gt;
  );
}

export default CoursesTable;
</code></pre>
",2
65117932,"<p>Here's the simple way to keep two divs aligned. Javascript doesn't dispatch event on actions from scripts by default, so there's no need to keep track of which div is being scrolled.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const divs = document.querySelectorAll( 'div' );

divs.forEach(div =&gt; div.addEventListener( 'scroll', e =&gt; {
  
  divs.forEach(d =&gt; {
  
    d.scrollTop = div.scrollTop;
    d.scrollLeft = div.scrollLeft;
  
  });
  
}) );</code></pre>
<pre class=""snippet-code-css lang-css prettyprint-override""><code>html, body {

  height: 100%;
  
}
body {

  display: flex;
  padding: 0;
  margin: 0;

}
div {

  width: 50%;
  height: 100%;
  overflow: scroll;

}
span {

  width: 200vw;
  height: 300vh;
  display: block;
  background: linear-gradient(90deg, transparent, yellow), linear-gradient( 0deg, red, blue, green );
  
}
#div2 {

  margin-top: 30px;
  
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div id=""div1""&gt;&lt;span&gt;&lt;/span&gt;&lt;/div&gt;
&lt;div id=""div2""&gt;&lt;span&gt;&lt;/span&gt;&lt;/div&gt;</code></pre>
</div>
</div>
</p>
<h3>With Relative Scroll in Different Sized Containers</h3>
<p>If you want to accomplish this with differently sized containers and relative scroll, just normalize the scroll value and multiply it again:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""true"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code snippet-currently-hidden"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const divs = document.querySelectorAll( 'div' );

divs.forEach(div =&gt; div.addEventListener( 'scroll', e =&gt; {
  
  const offsetTop = div.scrollTop / (div.scrollHeight - div.clientHeight);
  
  const offsetLeft = div.scrollLeft / (div.scrollWidth - div.clientWidth);
  
  divs.forEach(d =&gt; {
  
    d.scrollTop = offsetTop * (d.scrollHeight - d.clientHeight);
    d.scrollLeft = offsetLeft * (d.scrollWidth - d.clientWidth);
    
  });
  
}) );</code></pre>
<pre class=""snippet-code-css lang-css prettyprint-override""><code>html, body {

  height: 100%;
  
}
body {

  display: flex;
  padding: 0;
  margin: 0;

}
div {

  width: 50%;
  height: 100%;
  overflow: scroll;

}
span {

  width: 200vw;
  height: 300vh;
  display: block;
  background: linear-gradient(90deg, transparent, yellow), linear-gradient( 0deg, red, blue, green );
  
}
#div2 span {
  
  height: 500vh;
  width: 500vw;
  
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div id=""div1""&gt;&lt;span&gt;&lt;/span&gt;&lt;/div&gt;
&lt;div id=""div2""&gt;&lt;span&gt;&lt;/span&gt;&lt;/div&gt;</code></pre>
</div>
</div>
</p>
",2
65157164,"<p>First try to use <code>JSON.parse(response).map</code> to convert that 2D array to array of objects then return the <code>NavItem</code> inside the map callback :</p>
<pre><code>setKinds(JSON.parse(response).map((curr)=&gt;{
    return {id:curr[0],name:curr[1]}
}))
</code></pre>
<p>and</p>
<pre><code>{kinds.map((kind,index)=&gt;{

   return &lt;NavItem key={index}&gt;{kind.name}&lt;/NavItem&gt;
}
</code></pre>
",2
65157002,"<p>Since you're using typescript you could use <a href=""https://www.typescriptlang.org/docs/handbook/release-notes/typescript-3-7.html#optional-chaining"" rel=""nofollow noreferrer"">optional chaining</a> :</p>
<pre><code>{ singleCategory.courses?.length &gt; 0
    &amp;&amp; singleCategory.courses?.map((course: CoursesInterface) =&gt; (
                                    &lt;h2 key={course.id}&gt;{course.title}&lt;/h2&gt;
                                )
  )}
</code></pre>
<p>because at the first rendering that property is not available.</p>
",2
65087188,"<p>Not sure is elegant enough. I would not use functional programming for this,  where simple loop is enough.  This assignment is very tricky because of border condition ( when condition fires, it shall apply to the next value).  This would mean  either some if clause  or simply iterating in reverse direction.   Thanks to @Yoshi for pointing it out</p>
<p>Simple java code:</p>
<pre><code>double[] values = {0.35, 0.12,0.05,0.25,0.23 };

double cumulative = 0;
for(int i = values.length-1; i &gt;= 0 ; i--) {
    cumulative += values[i];
    double c = cumulative &lt; 0.5 ?  cumulative  :1 - cumulative + values[i];
    System.out.println(&quot;c[&quot; + i + &quot;]=&quot; + c );
}
</code></pre>
<p>Produces:</p>
<pre><code>c[4]=0.23
c[3]=0.48
c[2]=0.52
c[1]=0.47
c[0]=0.35
</code></pre>
<hr />
<p>A javascript version would be:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const data = [
    { value: 0.35, name: 'a' },
    { value: 0.12, name: 'b' },
    { value: 0.05, name: 'c' },
    { value: 0.25, name: 'd' },
    { value: 0.23, name: 'e' },
];

for(let i = data.length - 1, cumulated = 0; i &gt;= 0; i--) {
    cumulated += data[i].value;

    data[i].cumulated = cumulated &lt; 0.5 ? cumulated : 1 - cumulated + data[i].value;
}

console.log(data);</code></pre>
</div>
</div>
</p>
",2
65141430,"<p>You could take a dynamic approach with an object for the wanted keys.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>function max(search, keys) {
    const temp = search.reduce((r, [key, ...data]) =&gt; {
        if (!r[key]) r[key] = [key, ...data];
        else data.forEach((v, i) =&gt; { if (r[key][i + 1] &lt; v) r[key][i + 1] = v; });
        return r;
    }, {});

    return keys.map(key =&gt; temp[key]);
}

console.log(max([['#S!', 1, 1], ['#$@', 2, 5], ['#S!', 10, 12], ['#$@', 21, 5]], ['#S!','#$@']));
console.log(max([[""A"", 1, 2],[""A"", 12, 23],[""A"", 11, 23], [""A"", 14, 42], [""A"", 71, 32], [""B"", 113, 42], [""B"", 145, 62], [""C"", 91, 32], [""C"", 14, 222], [""C"", 111, 2]], [""A"", ""B"", ""C""]));</code></pre>
<pre class=""snippet-code-css lang-css prettyprint-override""><code>.as-console-wrapper { max-height: 100% !important; top: 0; }</code></pre>
</div>
</div>
</p>
",2
65140837,"<p>You could take <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Object/assign"" rel=""nofollow noreferrer""><code>Object.assign</code></a> with an empty array as target and the given array and an object with an index property.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const arr = [1, 2, 3];

const modifiedClone = Object.assign([], arr, { [arr.length - 1]: 4 }); 

console.log(modifiedClone);</code></pre>
</div>
</div>
</p>
",2
65140482,"<p>For firefox you have to add the event onwheel:</p>
<pre><code>&lt;div id=&quot;scroll-container&quot; @onmousewheel=&quot;MouseWheelEventHandler&quot; @onwheel=&quot;MouseWheelEventHandler&quot;&gt;
    [...]
&lt;/div&gt;

@code 
{
    private async Task MouseWheelEventHandler()
    {
        System.Console.WriteLine(&quot;Scroll&quot;);
    }
}
</code></pre>
<p><a href=""https://blazorfiddle.com/s/csqrf9rh"" rel=""nofollow noreferrer"">Fiddle</a></p>
",2
65117792,"<p>Your code is close, but the <code>value</code> is simply the value at the current index, so you can't use it to access other values in the array. Instead, the third argument you pass to the <code>filter</code> callback can access the array.</p>
<p>The other issue you have is that, if you want to get <em>both</em> numbers, you'll probably want to check the revers (i.e., if a number is <code>g</code> greater than the previous number).</p>
<p>You'll see here that this returns all instances that match, so if you only wanted the first instance I would recommend using an array method like <code>find</code> rather than <code>filter</code>.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const g = 4;

const primes = [2, 3, 5, 7, 11, 13, 17, 19];

const filtered = primes.filter((value, index, arr) =&gt; {
  return value + g === arr[index + 1] || value - g === arr[index - 1];
});

console.log(filtered);</code></pre>
</div>
</div>
</p>
<p>If you <em>did</em> indeed want only the first match, you could just use the <code>find</code> method to get the first value and you would know that the second value is <code>g</code> greater than the first.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const g = 4;

const primes = [2, 3, 5, 7, 11, 13, 17, 19];

const first = primes.find((el, index, arr) =&gt; el + g === arr[index + 1]);

console.log([first, first + g]);</code></pre>
</div>
</div>
</p>
",2
65124057,"<ol>
<li>You can not get the style by <code>xxx.style</code> of an element if the style is not defined inline, so <code>document.getElementById(&quot;B5&quot;).style.display</code> is always going to be <code>&quot;&quot;</code> by default.</li>
</ol>
<blockquote>
<p>Solution: use <a href=""https://developer.mozilla.org/en-US/docs/Web/API/Window/getComputedStyle"" rel=""nofollow noreferrer""><code>window.getComputedStyle(document.getElementById(&quot;B5&quot;))</code></a> instead</p>
</blockquote>
<ol start=""2"">
<li>The default <code>display</code> of <code>button</code> is <code>inline-block</code>, not <code>block</code>. So <code>display === &quot;block&quot;</code> will never work.</li>
</ol>
<blockquote>
<p>Solution: use <code>display !== &quot;none&quot;</code> instead</p>
</blockquote>
<p>Here's an example of how it should be done:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>function reduce() { 
  if (window.getComputedStyle(document.getElementById(""B5"")).display !== ""none"") {
    document.getElementById(""B5"").style.display = ""none"";
  } else {
    // restore the style of B5 to its original state
    document.getElementById(""B5"").style.display = """";
  }
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;button id=""B1"" onclick=""reduce()""&gt;Button 1&lt;/button&gt;
&lt;button id=""B5"" &gt;Button 2 (to hide)&lt;/button&gt;</code></pre>
</div>
</div>
</p>
",2
65159279,"<p>You want to access the text <em>inside</em> your <code>li</code> elements. You can do this via <code>textContent</code> as shown below:</p>
<pre class=""lang-js prettyprint-override""><code>selectedElements.forEach(element =&gt; {
  console.log(element);
  console.log(parseInt(element.textContent));
});
</code></pre>
",2
65133955,"<p>Just take the difference between two consecutive values: the sign of that difference should flip in each iteration of your loop over the array:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>function isUpDown(arr) {
  if (arr.length &lt; 3 || arr[0] === arr[1]) return false;
  for (let i = 2, sign = Math.sign(arr[0] - arr[1]); i &lt; arr.length; i++, sign = -sign) {
    if (sign !== Math.sign(arr[i] - arr[i-1])) return false;
  }
  return true;
}

console.log(isUpDown([-3, -2, -4, 4, 2, 5, 0, 3, -10, 4])); // true
console.log(isUpDown([3, -2, -4, 4, 5, 7, 10, 3, -10, 4])); // false</code></pre>
</div>
</div>
</p>
",2
65116379,"<p>You are getting a <a href=""https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/204"" rel=""nofollow noreferrer"">204 status code</a>, which means the request went through successfully but there is no content at all, hence you are trying to log nothing.</p>
<blockquote>
<p>The HTTP 204 No Content success status response code indicates that the request has succeeded, but... The common use case is to return 204 as a result of a PUT request, updating a resource, without changing the current content of the page displayed to the user. If the resource is created, 201 Created is returned instead. If the page should be changed to the newly updated page, the 200 should be used instead.</p>
</blockquote>
<p>You also need, as suggested in previous comments, open the dev console and check the status of the promise itself. This promise seems to be successful.</p>
<p>If this answer helps solving the issue, <strong>consider</strong> accepting the answer or upvoting it. Thanks.</p>
",2
65149191,"<p>To achieve this, you can use the <a href=""https://api.jquery.com/wrapall/"" rel=""nofollow noreferrer"">wrapAll</a> function.</p>
<p>Simply: <code>$(&quot;.button-column&quot;).wrapAll(&quot;&lt;div class='button-row'&gt;&lt;/div&gt;&quot;)</code>;
`</p>
",2
65091734,"<p><code>restOfArray</code> is itself an array and you are trying to use it as index of another array. <code>array[restOfArray]</code> will always return <code>undefined</code>.</p>
<p>you should pass <code>restOfArray</code> instead of <code>array[restOfArray]</code></p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const slowAdd = (array)=&gt;{
    
    if(array.length === 0) return 0;

    const restOfArray = array.slice(1);

    return array[0] + slowAdd(restOfArray);

}

const dataArray = [2, 5, 7]
console.log(slowAdd(dataArray));

//Same Problem with this one.

const fastSum = (array)=&gt;{
    return _fastSum(array, 0);
};
const _fastSum = (array, start)=&gt;{
    if(start === array.length) return 0;

    return array[start] + _fastSum(array, start + 1);

}

console.log(fastSum(dataArray));</code></pre>
</div>
</div>
</p>
",2
